Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
P61457	reviewed	Pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Dimerization cofactor of hepatocyte nuclear factor 1-alpha) (DCoH) (Dimerization cofactor of HNF1) (Phenylalanine hydroxylase-stimulating protein) (Pterin carbinolamine dehydratase) (PCD)	PCBD1 DCOH PCBD	PCBD1	DCOH PCBD	Homo sapiens (Human)	9606	104
P05165	reviewed	Propionyl-CoA carboxylase alpha chain, mitochondrial (PCCase subunit alpha) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase subunit alpha)	PCCA	PCCA		Homo sapiens (Human)	9606	728
P05166	reviewed	Propionyl-CoA carboxylase beta chain, mitochondrial (PCCase subunit beta) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase subunit beta)	PCCB	PCCB		Homo sapiens (Human)	9606	539
Q9BZA8	reviewed	Protocadherin-11 Y-linked (Protocadherin-11) (Protocadherin on the Y chromosome) (PCDH-Y) (Protocadherin prostate cancer) (Protocadherin-PC) (Protocadherin-22)	PCDH11Y PCDH11 PCDH22 PCDHY	PCDH11Y	PCDH11 PCDH22 PCDHY	Homo sapiens (Human)	9606	1340
Q96QU1	reviewed	Protocadherin-15	PCDH15 USH1F	PCDH15	USH1F	Homo sapiens (Human)	9606	1955
Q8TAB3	reviewed	Protocadherin-19	PCDH19 KIAA1313	PCDH19	KIAA1313	Homo sapiens (Human)	9606	1148
P35558	reviewed	Phosphoenolpyruvate carboxykinase, cytosolic [GTP] (PEPCK-C) (EC 4.1.1.32)	PCK1 PEPCK1	PCK1	PEPCK1	Homo sapiens (Human)	9606	622
Q16822	reviewed	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial (PEPCK-M) (EC 4.1.1.32)	PCK2 PEPCK2	PCK2	PEPCK2	Homo sapiens (Human)	9606	640
Q9Y6V0	reviewed	Protein piccolo (Aczonin)	PCLO ACZ KIAA0559	PCLO	ACZ KIAA0559	Homo sapiens (Human)	9606	5142
Q15154	reviewed	Pericentriolar material 1 protein (PCM-1) (hPCM-1)	PCM1	PCM1		Homo sapiens (Human)	9606	2024
Q9UIS9	reviewed	Methyl-CpG-binding domain protein 1 (CXXC-type zinc finger protein 3) (Methyl-CpG-binding protein MBD1) (Protein containing methyl-CpG-binding domain 1)	MBD1 CXXC3 PCM1	MBD1	CXXC3 PCM1	Homo sapiens (Human)	9606	605
P12004	reviewed	Proliferating cell nuclear antigen (PCNA) (Cyclin)	PCNA	PCNA		Homo sapiens (Human)	9606	261
O95613	reviewed	Pericentrin (Kendrin) (Pericentrin-B)	PCNT KIAA0402 PCNT2	PCNT	KIAA0402 PCNT2	Homo sapiens (Human)	9606	3336
P29120	reviewed	Neuroendocrine convertase 1 (NEC 1) (EC 3.4.21.93) (Prohormone convertase 1) (Proprotein convertase 1) (PC1)	PCSK1 NEC1	PCSK1	NEC1	Homo sapiens (Human)	9606	753
Q8NBP7	reviewed	Proprotein convertase subtilisin/kexin type 9 (EC 3.4.21.-) (Neural apoptosis-regulated convertase 1) (NARC-1) (Proprotein convertase 9) (PC9) (Subtilisin/kexin-like protease PC9)	PCSK9 NARC1 PSEC0052	PCSK9	NARC1	Homo sapiens (Human)	9606	692
P49585	reviewed	Choline-phosphate cytidylyltransferase A (EC 2.7.7.15) (CCT-alpha) (CTP:phosphocholine cytidylyltransferase A) (CCT A) (CT A) (Phosphorylcholine transferase A)	PCYT1A CTPCT PCYT1	PCYT1A	CTPCT PCYT1	Homo sapiens (Human)	9606	367
Q15116	reviewed	Programmed cell death protein 1 (Protein PD-1) (hPD-1) (CD antigen CD279)	PDCD1 PD1	PDCD1	PD1	Homo sapiens (Human)	9606	288
Q9BUL8	reviewed	Programmed cell death protein 10 (Cerebral cavernous malformations 3 protein) (TF-1 cell apoptosis-related protein 15)	PDCD10 CCM3 TFAR15	PDCD10	CCM3 TFAR15	Homo sapiens (Human)	9606	212
Q9Y233	reviewed	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A (EC 3.1.4.17) (EC 3.1.4.35)	PDE10A	PDE10A		Homo sapiens (Human)	9606	779
Q9HCR9	reviewed	Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A (EC 3.1.4.35) (EC 3.1.4.53) (cAMP and cGMP phosphodiesterase 11A)	PDE11A	PDE11A		Homo sapiens (Human)	9606	933
Q14432	reviewed	cGMP-inhibited 3',5'-cyclic phosphodiesterase A (EC 3.1.4.17) (Cyclic GMP-inhibited phosphodiesterase A) (CGI-PDE A)	PDE3A	PDE3A		Homo sapiens (Human)	9606	1141
Q08499	reviewed	cAMP-specific 3',5'-cyclic phosphodiesterase 4D (EC 3.1.4.53) (DPDE3) (PDE43)	PDE4D DPDE3	PDE4D	DPDE3	Homo sapiens (Human)	9606	809
Q5VU43	reviewed	Myomegalin (Cardiomyopathy-associated protein 2) (Phosphodiesterase 4D-interacting protein)	PDE4DIP CMYA2 KIAA0454 KIAA0477 MMGL	PDE4DIP	CMYA2 KIAA0454 KIAA0477 MMGL	Homo sapiens (Human)	9606	2346
P16499	reviewed	Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha (GMP-PDE alpha) (EC 3.1.4.35) (PDE V-B1)	PDE6A PDEA	PDE6A	PDEA	Homo sapiens (Human)	9606	860
P35913	reviewed	Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta (GMP-PDE beta) (EC 3.1.4.35)	PDE6B PDEB	PDE6B	PDEB	Homo sapiens (Human)	9606	854
P51160	reviewed	Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha' (EC 3.1.4.35) (cGMP phosphodiesterase 6C)	PDE6C PDEA2	PDE6C	PDEA2	Homo sapiens (Human)	9606	858
O43924	reviewed	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta (GMP-PDE delta) (Protein p17)	PDE6D PDED	PDE6D	PDED	Homo sapiens (Human)	9606	150
P18545	reviewed	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma (GMP-PDE gamma) (EC 3.1.4.35)	PDE6G PDEG	PDE6G	PDEG	Homo sapiens (Human)	9606	87
Q13956	reviewed	Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma (GMP-PDE gamma) (EC 3.1.4.35)	PDE6H	PDE6H		Homo sapiens (Human)	9606	83
O95263	reviewed	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)	PDE8B PIG22	PDE8B		Homo sapiens (Human)	9606	885
P01127	reviewed	Platelet-derived growth factor subunit B (PDGF subunit B) (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide) (Proto-oncogene c-Sis) (Becaplermin)	PDGFB PDGF2 SIS	PDGFB	PDGF2 SIS	Homo sapiens (Human)	9606	241
P16234	reviewed	Platelet-derived growth factor receptor alpha (PDGF-R-alpha) (PDGFR-alpha) (EC 2.7.10.1) (Alpha platelet-derived growth factor receptor) (Alpha-type platelet-derived growth factor receptor) (CD140 antigen-like family member A) (CD140a antigen) (Platelet-derived growth factor alpha receptor) (Platelet-derived growth factor receptor 2) (PDGFR-2) (CD antigen CD140a)	PDGFRA PDGFR2 RHEPDGFRA	PDGFRA	PDGFR2 RHEPDGFRA	Homo sapiens (Human)	9606	1089
P09619	reviewed	Platelet-derived growth factor receptor beta (PDGF-R-beta) (PDGFR-beta) (EC 2.7.10.1) (Beta platelet-derived growth factor receptor) (Beta-type platelet-derived growth factor receptor) (CD140 antigen-like family member B) (Platelet-derived growth factor receptor 1) (PDGFR-1) (CD antigen CD140b)	PDGFRB PDGFR PDGFR1	PDGFRB	PDGFR PDGFR1	Homo sapiens (Human)	9606	1106
Q15198	reviewed	Platelet-derived growth factor receptor-like protein (PDGFR-like protein) (PDGF receptor beta-like tumor suppressor)	PDGFRL PRLTS	PDGFRL	PRLTS	Homo sapiens (Human)	9606	375
P08559	reviewed	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial (EC 1.2.4.1) (PDHE1-A type I)	PDHA1 PHE1A	PDHA1	PHE1A	Homo sapiens (Human)	9606	390
P11177	reviewed	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial (PDHE1-B) (EC 1.2.4.1)	PDHB PHE1B	PDHB	PHE1B	Homo sapiens (Human)	9606	359
Q15120	reviewed	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial (EC 2.7.11.2) (Pyruvate dehydrogenase kinase isoform 3)	PDK3 PDHK3	PDK3	PDHK3	Homo sapiens (Human)	9606	406
Q9P0J1	reviewed	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial (PDP 1) (EC 3.1.3.43) (Protein phosphatase 2C) (Pyruvate dehydrogenase phosphatase catalytic subunit 1) (PDPC 1)	PDP1 PDP PPM2C	PDP1	PDP PPM2C	Homo sapiens (Human)	9606	537
Q5T2R2	reviewed	Decaprenyl-diphosphate synthase subunit 1 (EC 2.5.1.91) (All-trans-decaprenyl-diphosphate synthase subunit 1) (Decaprenyl pyrophosphate synthase subunit 1) (Trans-prenyltransferase 1) (TPT 1)	PDSS1 DPS1 TPRT	PDSS1	DPS1 TPRT	Homo sapiens (Human)	9606	415
Q86YH6	reviewed	Decaprenyl-diphosphate synthase subunit 2 (EC 2.5.1.91) (All-trans-decaprenyl-diphosphate synthase subunit 2) (Candidate tumor suppressor protein) (Decaprenyl pyrophosphate synthase subunit 2)	PDSS2 C6orf210 DLP1	PDSS2	C6orf210 DLP1	Homo sapiens (Human)	9606	399
O00330	reviewed	Pyruvate dehydrogenase protein X component, mitochondrial (Dihydrolipoamide dehydrogenase-binding protein of pyruvate dehydrogenase complex) (E3-binding protein) (E3BP) (Lipoyl-containing pyruvate dehydrogenase complex component X) (proX)	PDHX PDX1	PDHX	PDX1	Homo sapiens (Human)	9606	501
P52945	reviewed	Pancreas/duodenum homeobox protein 1 (PDX-1) (Glucose-sensitive factor) (GSF) (Insulin promoter factor 1) (IPF-1) (Insulin upstream factor 1) (IUF-1) (Islet/duodenum homeobox-1) (IDX-1) (Somatostatin-transactivating factor 1) (STF-1)	PDX1 IPF1 STF1	PDX1	IPF1 STF1	Homo sapiens (Human)	9606	283
P01213	reviewed	Proenkephalin-B (Beta-neoendorphin-dynorphin) (Preprodynorphin) [Cleaved into: Alpha-neoendorphin; Beta-neoendorphin; Big dynorphin (Big Dyn); Dynorphin A(1-17) (Dyn-A17) (Dynorphin A); Dynorphin A(1-13); Dynorphin A(1-8); Leu-enkephalin; Rimorphin (Dynorphin B) (Dyn-B) (Dynorphin B(1-13)); Leumorphin (Dynorphin B-29)]	PDYN	PDYN		Homo sapiens (Human)	9606	254
Q9H5P4	reviewed	PDZ domain-containing protein 7	PDZD7 PDZK7	PDZD7	PDZK7	Homo sapiens (Human)	9606	1033
P12955	reviewed	Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Peptidase D) (Proline dipeptidase) (Prolidase)	PEPD PRD	PEPD	PRD	Homo sapiens (Human)	9606	493
O15055	reviewed	Period circadian protein homolog 2 (hPER2) (Circadian clock protein PERIOD 2)	PER2 KIAA0347	PER2	KIAA0347	Homo sapiens (Human)	9606	1255
P56645	reviewed	Period circadian protein homolog 3 (hPER3) (Cell growth-inhibiting gene 13 protein) (Circadian clock protein PERIOD 3)	PER3 GIG13	PER3		Homo sapiens (Human)	9606	1201
O43933	reviewed	Peroxisome biogenesis factor 1 (Peroxin-1) (Peroxisome biogenesis disorder protein 1)	PEX1	PEX1		Homo sapiens (Human)	9606	1283
O60683	reviewed	Peroxisome biogenesis factor 10 (Peroxin-10) (Peroxisomal biogenesis factor 10) (Peroxisome assembly protein 10) (RING finger protein 69)	PEX10 RNF69	PEX10	RNF69	Homo sapiens (Human)	9606	326
O96011	reviewed	Peroxisomal membrane protein 11B (Peroxin-11B) (Peroxisomal biogenesis factor 11B) (Protein PEX11 homolog beta) (PEX11-beta)	PEX11B	PEX11B		Homo sapiens (Human)	9606	259
O00623	reviewed	Peroxisome assembly protein 12 (Peroxin-12) (Peroxisome assembly factor 3) (PAF-3)	PEX12 PAF3	PEX12	PAF3	Homo sapiens (Human)	9606	359
Q92968	reviewed	Peroxisomal membrane protein PEX13 (Peroxin-13)	PEX13	PEX13		Homo sapiens (Human)	9606	403
O75381	reviewed	Peroxisomal membrane protein PEX14 (PTS1 receptor-docking protein) (Peroxin-14) (Peroxisomal membrane anchor protein PEX14)	PEX14	PEX14		Homo sapiens (Human)	9606	377
Q9Y5Y5	reviewed	Peroxisomal membrane protein PEX16 (Peroxin-16) (Peroxisomal biogenesis factor 16)	PEX16	PEX16		Homo sapiens (Human)	9606	336
P40855	reviewed	Peroxisomal biogenesis factor 19 (33 kDa housekeeping protein) (Peroxin-19) (Peroxisomal farnesylated protein)	PEX19 HK33 PXF OK/SW-cl.22	PEX19	HK33 PXF	Homo sapiens (Human)	9606	299
P28328	reviewed	Peroxisome biogenesis factor 2 (35 kDa peroxisomal membrane protein) (Peroxin-2) (Peroxisomal membrane protein 3) (Peroxisome assembly factor 1) (PAF-1) (RING finger protein 72)	PEX2 PAF1 PMP3 PMP35 PXMP3 RNF72	PEX2	PAF1 PMP3 PMP35 PXMP3 RNF72	Homo sapiens (Human)	9606	305
Q7Z412	reviewed	Peroxisome assembly protein 26 (Peroxin-26)	PEX26	PEX26		Homo sapiens (Human)	9606	305
P56589	reviewed	Peroxisomal biogenesis factor 3 (Peroxin-3) (Peroxisomal assembly protein PEX3)	PEX3	PEX3		Homo sapiens (Human)	9606	373
P50542	reviewed	Peroxisomal targeting signal 1 receptor (PTS1 receptor) (PTS1R) (PTS1-BP) (Peroxin-5) (Peroxisomal C-terminal targeting signal import receptor) (Peroxisome receptor 1)	PEX5 PXR1	PEX5	PXR1	Homo sapiens (Human)	9606	639
Q13608	reviewed	Peroxisome assembly factor 2 (PAF-2) (Peroxin-6) (Peroxisomal biogenesis factor 6) (Peroxisomal-type ATPase 1)	PEX6 PXAAA1	PEX6	PXAAA1	Homo sapiens (Human)	9606	980
O00628	reviewed	Peroxisomal targeting signal 2 receptor (PTS2 receptor) (Peroxin-7)	PEX7 PTS2R	PEX7	PTS2R	Homo sapiens (Human)	9606	323
P08237	reviewed	ATP-dependent 6-phosphofructokinase, muscle type (ATP-PFK) (PFK-M) (EC 2.7.1.11) (6-phosphofructokinase type A) (Phosphofructo-1-kinase isozyme A) (PFK-A) (Phosphohexokinase)	PFKM PFKX	PFKM	PFKX	Homo sapiens (Human)	9606	780
P07737	reviewed	Profilin-1 (Epididymis tissue protein Li 184a) (Profilin I)	PFN1	PFN1		Homo sapiens (Human)	9606	140
P15259	reviewed	Phosphoglycerate mutase 2 (EC 5.4.2.11) (EC 5.4.2.4) (BPG-dependent PGAM 2) (Muscle-specific phosphoglycerate mutase) (Phosphoglycerate mutase isozyme M) (PGAM-M)	PGAM2 PGAMM	PGAM2	PGAMM	Homo sapiens (Human)	9606	253
Q75T13	reviewed	GPI inositol-deacylase (EC 3.1.-.-) (Post-GPI attachment to proteins factor 1) (hPGAP1)	PGAP1 UNQ3024/PRO9822	PGAP1		Homo sapiens (Human)	9606	922
Q9UHJ9	reviewed	Post-GPI attachment to proteins factor 2 (FGF receptor-activating protein 1)	PGAP2 FRAG1	PGAP2	FRAG1	Homo sapiens (Human)	9606	254
Q96FM1	reviewed	Post-GPI attachment to proteins factor 3 (COS16 homolog) (hCOS16) (Gene coamplified with ERBB2 protein) (PER1-like domain-containing protein 1)	PGAP3 CAB2 PERLD1 UNQ546/PRO1100	PGAP3	CAB2 PERLD1	Homo sapiens (Human)	9606	320
P00558	reviewed	Phosphoglycerate kinase 1 (EC 2.7.2.3) (Cell migration-inducing gene 10 protein) (Primer recognition protein 2) (PRP 2)	PGK1 PGKA MIG10 OK/SW-cl.110	PGK1	PGKA	Homo sapiens (Human)	9606	417
P36871	reviewed	Phosphoglucomutase-1 (PGM 1) (EC 5.4.2.2) (Glucose phosphomutase 1)	PGM1	PGM1		Homo sapiens (Human)	9606	562
O95394	reviewed	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (Phosphoglucomutase-3) (PGM 3)	PGM3 AGM1	PGM3	AGM1	Homo sapiens (Human)	9606	542
P78364	reviewed	Polyhomeotic-like protein 1 (hPH1) (Early development regulatory protein 1)	PHC1 EDR1 PH1	PHC1	EDR1 PH1	Homo sapiens (Human)	9606	1004
P78562	reviewed	Phosphate-regulating neutral endopeptidase PHEX (EC 3.4.24.-) (Metalloendopeptidase homolog PEX) (Vitamin D-resistant hypophosphatemic rickets protein) (X-linked hypophosphatemia protein) (HYP)	PHEX PEX	PHEX	PEX	Homo sapiens (Human)	9606	749
O43189	reviewed	PHD finger protein 1 (Protein PHF1) (hPHF1) (Polycomb-like protein 1) (hPCl1)	PHF1 PCL1	PHF1	PCL1	Homo sapiens (Human)	9606	567
Q9BUL5	reviewed	PHD finger protein 23 (PDH-containing protein JUNE-1)	PHF23	PHF23		Homo sapiens (Human)	9606	403
Q8IWS0	reviewed	PHD finger protein 6 (PHD-like zinc finger protein)	PHF6 CENP-31 KIAA1823	PHF6	CENP-31 KIAA1823	Homo sapiens (Human)	9606	365
Q9UPP1	reviewed	Histone lysine demethylase PHF8 (EC 1.14.11.27) (PHD finger protein 8)	PHF8 KIAA1111 ZNF422	PHF8	KIAA1111 ZNF422	Homo sapiens (Human)	9606	1060
O43175	reviewed	D-3-phosphoglycerate dehydrogenase (3-PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399) (Malate dehydrogenase) (EC 1.1.1.37)	PHGDH PGDH3	PHGDH	PGDH3	Homo sapiens (Human)	9606	533
P46020	reviewed	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform (Phosphorylase kinase alpha M subunit)	PHKA1 PHKA	PHKA1	PHKA	Homo sapiens (Human)	9606	1223
P46019	reviewed	Phosphorylase b kinase regulatory subunit alpha, liver isoform (Phosphorylase kinase alpha L subunit)	PHKA2 PHKLA PYK	PHKA2	PHKLA PYK	Homo sapiens (Human)	9606	1235
Q93100	reviewed	Phosphorylase b kinase regulatory subunit beta (Phosphorylase kinase subunit beta)	PHKB	PHKB		Homo sapiens (Human)	9606	1093
P15735	reviewed	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform (PHK-gamma-LT) (PHK-gamma-T) (EC 2.7.11.19) (PSK-C3) (Phosphorylase kinase subunit gamma-2)	PHKG2	PHKG2		Homo sapiens (Human)	9606	406
O14813	reviewed	Paired mesoderm homeobox protein 2A (ARIX1 homeodomain protein) (Aristaless homeobox protein homolog) (Paired-like homeobox 2A)	PHOX2A ARIX PMX2A	PHOX2A	ARIX PMX2A	Homo sapiens (Human)	9606	284
Q99453	reviewed	Paired mesoderm homeobox protein 2B (Neuroblastoma Phox) (NBPhox) (PHOX2B homeodomain protein) (Paired-like homeobox 2B)	PHOX2B PMX2B	PHOX2B	PMX2B	Homo sapiens (Human)	9606	314
O14832	reviewed	Phytanoyl-CoA dioxygenase, peroxisomal (EC 1.14.11.18) (Phytanic acid oxidase) (Phytanoyl-CoA alpha-hydroxylase) (PhyH)	PHYH PAHX	PHYH	PAHX	Homo sapiens (Human)	9606	338
Q8IUZ5	reviewed	5-phosphohydroxy-L-lysine phospho-lyase (EC 4.2.3.134) (Alanine--glyoxylate aminotransferase 2-like 2)	PHYKPL AGXT2L2 PP9286	PHYKPL	AGXT2L2	Homo sapiens (Human)	9606	450
P42356	reviewed	Phosphatidylinositol 4-kinase alpha (PI4-kinase alpha) (PI4K-alpha) (PtdIns-4-kinase alpha) (EC 2.7.1.67)	PI4KA PIK4 PIK4CA	PI4KA	PIK4 PIK4CA	Homo sapiens (Human)	9606	2102
Q13492	reviewed	Phosphatidylinositol-binding clathrin assembly protein (Clathrin assembly lymphoid myeloid leukemia protein)	PICALM CALM	PICALM	CALM	Homo sapiens (Human)	9606	652
Q92508	reviewed	Piezo-type mechanosensitive ion channel component 1 (Membrane protein induced by beta-amyloid treatment) (Mib) (Protein FAM38A)	PIEZO1 FAM38A KIAA0233	PIEZO1	FAM38A KIAA0233	Homo sapiens (Human)	9606	2521
Q9H5I5	reviewed	Piezo-type mechanosensitive ion channel component 2 (Protein FAM38B)	PIEZO2 C18orf30 C18orf58 FAM38B	PIEZO2	C18orf30 C18orf58 FAM38B	Homo sapiens (Human)	9606	2752
P37287	reviewed	Phosphatidylinositol N-acetylglucosaminyltransferase subunit A (EC 2.4.1.198) (GlcNAc-PI synthesis protein) (Phosphatidylinositol-glycan biosynthesis class A protein) (PIG-A)	PIGA	PIGA		Homo sapiens (Human)	9606	484
Q5H8A4	reviewed	GPI ethanolamine phosphate transferase 2 (EC 2.-.-.-) (GPI7 homolog) (hGPI7) (Phosphatidylinositol-glycan biosynthesis class G protein) (PIG-G)	PIGG GPI7 UNQ1930/PRO4405	PIGG	GPI7	Homo sapiens (Human)	9606	983
Q9Y2B2	reviewed	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase (EC 3.5.1.89) (Phosphatidylinositol-glycan biosynthesis class L protein) (PIG-L)	PIGL	PIGL		Homo sapiens (Human)	9606	252
Q9H3S5	reviewed	GPI mannosyltransferase 1 (EC 2.4.1.-) (GPI mannosyltransferase I) (GPI-MT-I) (Phosphatidylinositol-glycan biosynthesis class M protein) (PIG-M)	PIGM	PIGM		Homo sapiens (Human)	9606	423
O95427	reviewed	GPI ethanolamine phosphate transferase 1 (EC 2.-.-.-) (MCD4 homolog) (Phosphatidylinositol-glycan biosynthesis class N protein) (PIG-N)	PIGN MCD4	PIGN	MCD4	Homo sapiens (Human)	9606	931
Q8TEQ8	reviewed	GPI ethanolamine phosphate transferase 3 (EC 2.-.-.-) (Phosphatidylinositol-glycan biosynthesis class O protein) (PIG-O)	PIGO UNQ632/PRO1249	PIGO		Homo sapiens (Human)	9606	1089
Q969N2	reviewed	GPI transamidase component PIG-T (Phosphatidylinositol-glycan biosynthesis class T protein)	PIGT CGI-06 PSEC0163 UNQ716/PRO1379	PIGT		Homo sapiens (Human)	9606	578
Q9NUD9	reviewed	GPI mannosyltransferase 2 (EC 2.4.1.-) (GPI mannosyltransferase II) (GPI-MT-II) (Phosphatidylinositol-glycan biosynthesis class V protein) (PIG-V)	PIGV	PIGV		Homo sapiens (Human)	9606	493
Q7Z7B1	reviewed	Phosphatidylinositol-glycan biosynthesis class W protein (PIG-W) (EC 2.3.-.-)	PIGW	PIGW		Homo sapiens (Human)	9606	504
Q3MUY2	reviewed	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y (Phosphatidylinositol-glycan biosynthesis class Y protein) (PIG-Y)	PIGY	PIGY		Homo sapiens (Human)	9606	71
Q9NQM4	reviewed	Protein PIH1D3 (PIH1 domain-containing protein 3) (Sarcoma antigen NY-SAR-97)	PIH1D3 CXorf41	PIH1D3	CXorf41	Homo sapiens (Human)	9606	214
P42336	reviewed	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha) (PtdIns-3-kinase subunit p110-alpha) (p110alpha) (Phosphoinositide-3-kinase catalytic alpha polypeptide) (Serine/threonine protein kinase PIK3CA) (EC 2.7.11.1)	PIK3CA	PIK3CA		Homo sapiens (Human)	9606	1068
O00329	reviewed	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform (PI3-kinase subunit delta) (PI3K-delta) (PI3Kdelta) (PtdIns-3-kinase subunit delta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit delta) (PtdIns-3-kinase subunit p110-delta) (p110delta)	PIK3CD	PIK3CD		Homo sapiens (Human)	9606	1044
P27986	reviewed	Phosphatidylinositol 3-kinase regulatory subunit alpha (PI3-kinase regulatory subunit alpha) (PI3K regulatory subunit alpha) (PtdIns-3-kinase regulatory subunit alpha) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha) (PI3-kinase subunit p85-alpha) (PtdIns-3-kinase regulatory subunit p85-alpha)	PIK3R1 GRB1	PIK3R1	GRB1	Homo sapiens (Human)	9606	724
O00459	reviewed	Phosphatidylinositol 3-kinase regulatory subunit beta (PI3-kinase regulatory subunit beta) (PI3K regulatory subunit beta) (PtdIns-3-kinase regulatory subunit beta) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit beta) (PI3-kinase subunit p85-beta) (PtdIns-3-kinase regulatory subunit p85-beta)	PIK3R2	PIK3R2		Homo sapiens (Human)	9606	728
Q8WYR1	reviewed	Phosphoinositide 3-kinase regulatory subunit 5 (PI3-kinase regulatory subunit 5) (PI3-kinase p101 subunit) (Phosphatidylinositol 4,5-bisphosphate 3-kinase regulatory subunit) (PtdIns-3-kinase regulatory subunit) (Protein FOAP-2) (PtdIns-3-kinase p101) (p101-PI3K)	PIK3R5	PIK3R5		Homo sapiens (Human)	9606	880
Q9Y2I7	reviewed	1-phosphatidylinositol 3-phosphate 5-kinase (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (FYVE finger-containing phosphoinositide kinase) (PIKfyve) (Phosphatidylinositol 3-phosphate 5-kinase type III) (PIPkin-III) (Type III PIP kinase)	PIKFYVE KIAA0981 PIP5K3	PIKFYVE	KIAA0981 PIP5K3	Homo sapiens (Human)	9606	2098
Q9BXM7	reviewed	Serine/threonine-protein kinase PINK1, mitochondrial (EC 2.7.11.1) (BRPK) (PTEN-induced putative kinase protein 1)	PINK1	PINK1		Homo sapiens (Human)	9606	581
O60331	reviewed	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma (PIP5K1-gamma) (PtdIns(4)P-5-kinase 1 gamma) (EC 2.7.1.68) (Phosphatidylinositol 4-phosphate 5-kinase type I gamma) (PIP5KIgamma)	PIP5K1C KIAA0589	PIP5K1C	KIAA0589	Homo sapiens (Human)	9606	668
Q9BZ71	reviewed	Membrane-associated phosphatidylinositol transfer protein 3 (Phosphatidylinositol transfer protein, membrane-associated 3) (PITPnm 3) (Pyk2 N-terminal domain-interacting receptor 1) (NIR-1)	PITPNM3 NIR1	PITPNM3	NIR1	Homo sapiens (Human)	9606	974
P78337	reviewed	Pituitary homeobox 1 (Hindlimb-expressed homeobox protein backfoot) (Homeobox protein PITX1) (Paired-like homeodomain transcription factor 1)	PITX1 BFT PTX1	PITX1	BFT PTX1	Homo sapiens (Human)	9606	314
