Index	GeneSym	GeneID/GeneID
14086	TMSB4XP6	7120
14087	ZNF100	163227
14088	ZFY	7544
14089	SYCE1L	100130958
14090	C2orf53	339779
14091	KRTAP26-1	388818
14092	KRTAP4-9	100132386
14093	OR52R1	119695
14094	DCAF4L1	285429
14095	OR1I1	126370
14096	FLJ26850	400710
14097	TMEM190	147744
14098	NBPF11	200030
14099	CCDC70	83446
14100	MIR629	693214
14101	OXCT2	64064
14102	C15ORF48	84419
14103	SH2D7	646892
14104	UGT2B11	10720
14105	CPLX4	339302
14106	OR2A25	392138
14107	FAM26D	221301
14108	UGT2B28	54490
14109	OMP	4975
14110	FABP2	2169
14111	OR51E2	81285
14112	OR11H4	390442
14113	OR5D14	219436
14114	IFNA5	3442
14115	KRTAP6-2	337967
14116	OR56B1	387748
14117	OR2B6	26212
14118	C4orf26	152816
14119	ZNF502	91392
14120	ZNF429	353088
14121	ZNF493	284443
14122	C12ORF65	91574
14123	OAS3	4940
14124	ZFP30	22835
14125	ZNF250	58500
14126	CATSPERD	257062
14127	HIST1H1E	3008
14128	CD3E	916
14129	HIST1H2BD	3017
14130	HMGN4	10473
14131	DEFB114	245928
14132	RLN2	6019
14133	TMEM45A	55076
14134	ZNF239	8187
14135	GOPC	57120
14136	LCTL	197021
14137	ELP4	26610
14138	MUT	4594
14139	SERPINI1	5274
14140	RPP21	79897
14141	ZNF274	10782
14142	ZNF286A	57335
14143	ATP6V0E2	155066
14144	C1orf216	127703
14145	NDUFA12	55967
14146	UBIAD1	29914
14147	C10orf32	119032
14148	C1orf198	84886
14149	GTPBP8	29083
14150	SIGMAR1	10280
14151	NDUFB11	54539
14152	RBM10	8241
14153	C1orf172	126695
14154	DZIP3	9666
14155	EXO5	64789
14156	PDCD5	9141
14157	BRI3BP	140707
14158	SLC48A1	55652
14159	C4orf32	132720
14160	ST8SIA4	7903
14161	TRAFD1	10906
14162	CLGN	1047
14163	LRRC10	376132
14164	PPP1R3A	5506
14165	ITGA8	8516
14166	FGF23	8074
14167	POLM	27434
14168	KIAA0226L	80183
14169	PRKAG3	53632
14170	CLCA1	1179
14171	FAM175A	84142
14172	RFESD	317671
14173	FAM195B	348262
14174	TEN1	100134934
14175	8-Mar	220972
14176	FAM188B	84182
14177	RNFT1	51136
14178	IQCB1	9657
14179	RBM43	375287
14180	KRT84	3890
14181	LANCL1	10314
14182	RNPC3	55599
14183	PIAS2	9063
14184	SPESP1	246777
14185	ABHD3	171586
14186	GUCY1B3	2983
14187	PVALB	5816
14188	LRRC32	2615
14189	GUCY2EP	390226
14190	CNKSR2	22866
14191	GPR12	2835
14192	KCNF1	3754
14193	TANGO2	128989
14194	LACC1	144811
14195	PTGS2	5743
14196	APOLD1	81575
14197	GCOM1	145781
14198	AQP2	359
14199	GJB2	2706
14200	PIGZ	80235
14201	WDR54	84058
14202	KISS1	3814
14203	RIMBP3	85376
14204	ADCY6	112
14205	AGAP2	116986
14206	IKZF4	64375
14207	CEP83	51134
14208	DAGLA	747
14209	4-Sep	5414
14210	TMEM74B	55321
14211	FHOD1	29109
14212	SERINC2	347735
14213	AMIGO1	57463
14214	TRNP1	388610
14215	CCDC108	255101
14216	GPRIN1	114787
14217	PRDM12	59335
14218	DCTN3	11258
14219	SAPCD2	89958
14220	ANKRD13B	124930
14221	HID1	283987
14222	CALB2	794
14223	CORO6	84940
14224	FAM163B	642968
14225	MATK	4145
14226	PNMAL2	57469
14227	KCP	375616
14228	AVP	551
14229	SUSD3	203328
14230	CUL9	23113
14231	ENTPD8	377841
14232	PRM2	5620
14233	TNP2	7142
14234	TMEM91	641649
14235	SNX33	257364
14236	FAM159B	100132916
14237	HSF5	124535
14238	FAM184A	79632
14239	KRT83	3889
14240	LRRC10B	390205
14241	PHLDB3	653583
14242	TMOD2	29767
14243	REM2	161253
14244	FAM110D	79927
14245	GNAT1	2779
14246	FBXO41	150726
14247	ITPRIPL2	162073
14248	KLHL23	151230
14249	CRHBP	1393
14250	HENMT1	113802
14251	MESP2	145873
14252	SPEG	10290
14253	TMEM246	84302
14254	DCLK3	85443
14255	PANX1	24145
14256	ARHGEF37	389337
14257	PDIA2	64714
14258	SRP72	6731
14259	CDO1	1036
14260	PDE6B	5158
14261	CMPK2	129607
14262	R3HDM4	91300
14263	IGF2R	3482
14264	SLC47A1	55244
14265	DRD5	1816
14266	HGSNAT	138050
14267	ICA1L	130026
14268	SPATA3	130560
14269	HTRA3	94031
14270	LANCL3	347404
14271	ASTL	431705
14272	PPP1R3G	648791
14273	C2CD4D	100191040
14274	KIAA1644	85352
14275	DIO3OS	64150
14276	GPR150	285601
14277	P2RY1	5028
14278	PIK3R5	23533
14279	RUFY4	285180
14280	RAMP2	10266
14281	RGAG4	340526
14282	BHMT2	23743
14283	3-Sep	55964
14284	CHRND	1144
14285	C5orf47	133491
14286	SPRN	503542
14287	EPN3	55040
14288	TMEM35	59353
14289	GJB6	10804
14290	NTF4	4909
14291	CHRNA3	1136
14292	RGS7	6000
14293	EXOC3L4	91828
14294	SCNN1B	6338
14295	IL10RB	3588
14296	ZNF641	121274
14297	RNF128	79589
14298	SCN1B	6324
14299	CACNA1S	779
14300	CNFN	84518
14301	KIF7	374654
14302	CXCL5	6374
14303	TMPRSS2	7113
14304	CXCL1	2919
14305	1-Mar	64757
14306	SLC25A47	283600
14307	ADORA2A	135
14308	NHSL2	340527
14309	CYP2U1	113612
14310	ENO2	2026
14311	HCN2	610
14312	SLC9A3	6550
14313	CFTR	1080
14314	POM121L2	94026
14315	CHRM1	1128
14316	LKAAEAR1	198437
14317	MYOD1	4654
14318	NHLH1	4807
14319	ARHGDIG	398
14320	HTR5BP	645694
14321	TMEM171	134285
14322	RGS11	8786
14323	DDN	23109
14324	LRRC26	389816
14325	GJD3	125111
14326	C17orf104	284071
14327	KBTBD13	390594
14328	CYP26C1	340665
14329	C1QTNF4	114900
14330	VSIG8	391123
14331	FOXI2	399823
14332	PCDHA1	56147
14333	LOR	4014
14334	SLC26A4	5172
14335	NGB	58157
14336	PCDHB19P	84054
14337	PCDHA10	56139
14338	PCDHA6	56142
14339	PCDHA9	9752
14340	PCDHA4	56144
14341	PCDHA5	56143
14342	PCDHA12	56137
14343	PCDHA3	56145
14344	PCDHA11	56138
14345	PCDHB3	56132
14346	PCDHB11	56125
14347	PCDHB14	56122
14348	PCDHB17	54661
14349	PCDHB18	54660
14350	PCDHB4	56131
14351	PCDHB15	56121
14352	PCDHB5	26167
14353	PCDHB7	56129
14354	IL1RL2	8808
14355	ZDHHC23	254887
14356	LYZL4	131375
14357	TNFRSF11A	8792
14358	C17orf97	400566
14359	SAP25	100316904
14360	CCDC105	126402
14361	HRASLS5	117245
14362	PEAR1	375033
14363	TSHR	7253
14364	C11orf63	79864
14365	DLX6-AS1	285987
14366	IGF2-AS	51214
14367	FAM150B	285016
14368	HOXA11-AS	221883
14369	PCDHA7	56141
14370	PCDHAC1	56135
14371	EMX2OS	196047
14372	VWA5B2	90113
14373	FBLL1	345630
14374	FOXI3	344167
14375	SOX14	8403
14376	TCHH	7062
14377	C2orf72	257407
14378	PCDHA8	56140
14379	DPY19L2	283417
14380	FAM19A2	338811
14381	RALYL	138046
14382	ASPDH	554235
14383	C11orf88	399949
14384	NRIP3	56675
14385	C11orf96	387763
14386	TMEM151B	441151
14387	FAM229A	100128071
14388	KCNJ9	3765
14389	C14orf105	55195
14390	CCDC166	100130274
14391	C14orf79	122616
14392	C1orf94	84970
14393	LRRC38	126755
14394	ERICH2	285141
14395	PCDHA2	56146
14396	WBP2NL	164684
14397	C11orf16	56673
14398	C1orf65	164127
14399	SEC31B	25956
14400	C19orf57	79173
14401	CC2D1A	54862
14402	AQPEP	206338
14403	10-Sep	151011
14404	LCA5L	150082
14405	SLC34A2	10568
14406	GPR45	11250
14407	KIAA1324L	222223
14408	P2RX5	5026
14409	CASR	846
14410	COL4A4	1286
14411	TRABD2B	388630
14412	PGM5	5239
14413	CTAGE5	4253
14414	PLEKHH2	130271
14415	SERTAD4	56256
14416	HMCN2	256158
14417	MICALL1	85377
14418	BBS7	55212
14419	PHLPP2	23035
14420	BOLL	66037
14421	TTC34	100287898
14422	PKDREJ	10343
14423	C4orf19	55286
14424	SLC30A4	7782
14425	DMC1	11144
14426	TUSC1	286319
14427	CSNK1G3	1456
14428	SERF1A	8293
14429	CXCL16	58191
14430	ZMYND15	84225
14431	KIAA1244	57221
14432	REEP1	65055
14433	NDN	4692
14434	SLC16A12	387700
14435	SNCAIP	9627
14436	SLC36A4	120103
14437	ZMYND11	10771
14438	DBNDD2	55861
14439	PPAPDC2	403313
14440	PPP3CC	5533
14441	NPTXR	23467
14442	TXNRD3	114112
14443	PRRC1	133619
14444	SCCPDH	51097
14445	TRABD	80305
14446	ZNF711	7552
14447	CH25H	9023
14448	RIPPLY2	134701
14449	CYB5R4	51167
14450	PRKACB	5567
14451	TWF1	5756
14452	AP5B1	91056
14453	TMEM256	254863
14454	NANS	54187
14455	SLC22A17	51310
14456	PPP1R3C	5507
14457	SGSM3	27352
14458	GEM	2669
14459	MIOS	54468
14460	SNRK	54861
14461	GGACT	87769
14462	RBM46	166863
14463	PITPNM1	9600
14464	TP53I13	90313
14465	GNG11	2791
14466	KLHL40	131377
14467	PCDHB8	56128
14468	GLDN	342035
14469	NECAB1	64168
14470	KCNH5	27133
14471	KIR3DL2	3812
14472	PTGER1	5731
14473	ALPPL2	251
14474	NKX6-3	157848
14475	LINGO4	339398
14476	HAS2-AS1	594842
14477	MIR204	406987
14478	KIAA1462	57608
14479	NSUN7	79730
14480	PRSS27	83886
14481	RBP7	116362
14482	CARTPT	9607
14483	KLF14	136259
14484	RIMBP2	23504
14485	DAZL	1618
14486	HECTD2	143279
14487	ZHX1	11244
14488	MLF1	4291
14489	ARHGEF16	27237
14490	OPRL1	4987
14491	BEND6	221336
14492	PARM1	25849
14493	PDE5A	8654
14494	SLC7A10	56301
14495	FKBP6	8468
14496	TRIM50	135892
14497	LAMP5	24141
14498	RIPPLY3	53820
14499	NLRP4	147945
14500	FAM217A	222826
14501	ZC3H12D	340152
14502	RGS8	85397
14503	SLC38A6	145389
14504	HEATR5B	54497
14505	NSMCE4A	54780
14506	TEKT5	146279
14507	ACVR2B	93
14508	STYXL1	51657
14509	ALS2CL	259173
14510	CMTM4	146223
14511	GFOD2	81577
14512	VPS4A	27183
14513	ENTPD7	57089
14514	GCC2	9648
14515	GMIP	51291
14516	TNNC1	7134
14517	AGRP	181
14518	STYK1	55359
14519	TNFRSF9	3604
14520	BEST1	7439
14521	GPR35	2859
14522	C8orf58	541565
14523	SP7	121340
14524	STAT5A	6776
14525	C19orf66	55337
14526	C8orf82	414919
14527	TIRAP	114609
14528	MAST3	23031
14529	FAM129C	199786
14530	LINGO3	645191
14531	MIR762	100313837
14532	SNORD37	26812
14533	MIR181C	406957
14534	C12orf45	121053
14535	FBXL22	283807
14536	C19orf70	125988
14537	RAD9A	5883
14538	C19orf26	255057
14539	ENO4	387712
14540	C7orf63	79846
14541	ICK	22858
14542	TMEM106B	54664
14543	MPST	4357
14544	C9orf114	51490
14545	LOC100505767	100505767
14546	RBAK	57786
14547	RGAG1	57529
14548	CDK20	23552
14549	CFAP44	55779
14550	MROH7	374977
14551	TTC27	55622
14552	C10orf54	64115
14553	C11orf86	254439
14554	C11orf85	283129
14555	MIR212	406994
14556	MIR132	406921
14557	MIR10B	406903
14558	ZBED6	100381270
14559	C17orf74	201243
14560	C9orf64	84267
14561	C7orf57	136288
14562	C4orf36	132989
14563	C12orf68	387856
14564	HDHD3	81932
14565	C1orf234	729059
14566	SNORA62	6044
14567	TAAR3	9288
14568	HLA-DRB5	3127
14569	LHCGR	3973
14570	MYPN	84665
14571	OTUD1	220213
14572	PTH	5741
14573	REEP2	51308
14574	TEKT1	83659
14575	FAM134A	79137
14576	PITPNA	5306
14577	PTGES3L	100885848
14578	SNORA68	26780
14579	RUNDC1	146923
14580	SNORA7A	619563
14581	SNORD45C	692085
14582	ADCK4	79934
14583	INSIG2	51141
14584	PIGU	128869
14585	EIF2AK4	440275
14586	MAN2B1	4125
14587	CD320	51293
14588	RSG1	79363
14589	JMJD8	339123
14590	WDR24	84219
14591	NRN1L	123904
14592	HPX	3263
14593	PDCD2L	84306
14594	ASIC1	41
14595	GPR37L1	9283
14596	SIK1	150094
14597	CCDC39	339829
14598	ZFP2	80108
14599	SLC35G1	159371
14600	C15orf26	161502
14601	SPO11	23626
14602	DDT	1652
14603	MFRP	83552
14604	NDUFV3	4731
14605	HOMEZ	57594
14606	SLC18B1	116843
14607	C14orf93	60686
14608	CCDC40	55036
14609	RAB3A	5864
14610	TEX22	647310
14611	FCGRT	2217
14612	SRGN	5552
14613	ALDOC	230
14614	FOXO4	4303
14615	C4orf22	255119
14616	LOC152586	152586
14617	GAL3ST1	9514
14618	C16orf89	146556
14619	MIR1199	102466515
14620	TRAPPC3L	100128327
14621	C1orf87	127795
14622	MIR342	442909
14623	GJE1	100126572
14624	MIR34C	407042
14625	C6orf163	206412
14626	NKX2-2-AS1	100874189
14627	MIR873	100126316
14628	OR6B2	389090
14629	VMA21	203547
14630	TAS1R2	80834
14631	MZT2A	653784
14632	ZNRD1-AS1	80862
14633	CCDC89	220388
14634	RNF111	54778
14635	LRRIQ1	84125
14636	COX15	1355
14637	MST1	4485
14638	RNF123	63891
14639	SAR1B	51128
14640	DHX29	54505
14641	ERLEC1	27248
14642	ABCA12	26154
14643	TCF7L1	83439
14644	IL15	3600
14645	ADAM22	53616
14646	MMADHC	27249
14647	NKAIN2	154215
14648	AGBL4	84871
14649	DGKH	160851
14650	ADAMTS12	81792
14651	COL22A1	169044
14652	KCNAB1	7881
14653	OCA2	4948
14654	PKHD1	5314
14655	ZNF618	114991
14656	SH3D19	152503
14657	USH2A	7399
14658	C10ORF11	83938
14659	PTCHD4	442213
14660	SH2D4A	63898
14661	HYKK	123688
14662	LOC283856	283856
14663	LOC285692	285692
14664	LOC441204	441204
14665	UNC13C	440279
14666	STXBP5L	9515
14667	C4BPA	722
14668	C8B	732
14669	GPR115	221393
14670	MRGPRX1	259249
14671	NLRP12	91662
14672	C7ORF60	154743
14673	OR5B12	390191
14674	WWC2-AS2	152641
14675	FREM1	158326
14676	CYP2A6	1548
14677	DNAH12	201625
14678	FRG2C	100288801
14679	SLC2A14	144195
14680	KIAA1211	57482
14681	CCDC148	130940
14682	DIS3L2	129563
14683	NAA11	84779
14684	APCDD1L	164284
14685	RNASE12	493901
14686	CD93	22918
14687	LINC00588	26138
14688	TOPAZ1	375337
14689	TAF1A	9015
14690	CFAP58	159686
14691	CDHR2	54825
14692	NLRC5	84166
14693	EPSTI1	94240
14694	C1ORF106	55765
14695	STK33	65975
14696	GLCE	26035
14697	TGFB3	7043
14698	ANKRD30BL	554226
14699	MST1P2	11209
14700	BEX4	56271
14701	C2ORF16	84226
14702	C3ORF27	23434
14703	LOC146481	146481
14704	LOC90246	90246
14705	AQP7P1	375719
14706	WIPF3	644150
14707	ANKRD30BP2	149992
14708	GPI	2821
14709	ASPRV1	151516
14710	CCR3	1232
14711	DSC3	1825
14712	FFAR2	2867
14713	BAGE	574
14714	DEFB115	245929
14715	GP6	51206
14716	CYP4F30P	100132708
14717	FAM156B	727866
14718	ZNF542P	147947
14719	FAM41C	284593
14720	GGT3P	2679
14721	TMEM244	253582
14722	C15ORF59	388135
14723	ZNF469	84627
14724	ZNF716	441234
14725	MFF	56947
14726	CD163L1	283316
14727	CD200R1L	344807
14728	TCHHL1	126637
14729	XKR6	286046
14730	CRYBG3	131544
14731	RETNLB	84666
14732	ENTHD1	150350
14733	FAM9C	171484
14734	SP100	6672
14735	C11ORF24	53838
14736	CFAP61	26074
14737	SUGT1P3	283507
14738	FRMPD2	143162
14739	TMEM255B	348013
14740	ZC3H12C	85463
14741	C2ORF57	165100
14742	COL24A1	255631
14743	CCR8	1237
14744	CYTL1	54360
14745	FLJ45079	400624
14746	ZNF557	79230
14747	MRO	83876
14748	WFIKKN2	124857
14749	CCL5	6352
14750	CD33	945
14751	LOC220729	220729
14752	ZNF778	197320
14753	TFAMP1	260341
14754	GJA5	2702
14755	GJA8	2703
14756	ADAMTS20	80070
14757	PSAPL1	768239
14758	NSG1	27065
14759	PRM1	5619
14760	HRASLS	57110
14761	MCOLN2	255231
14762	SLC4A4	8671
14763	DEGS2	123099
14764	HPVC1	3262
14765	LPAR1	1902
14766	PAPOLG	64895
14767	PWWP2A	114825
14768	ATP13A4	84239
14769	RPL39L	116832
14770	KCNQ1OT1	10984
14771	KIRREL	55243
14772	WDR63	126820
14773	TDRKH	11022
14774	BAAT	570
14775	KLRK1	22914
14776	EFCAB3	146779
14777	CARD6	84674
14778	IBSP	3381
14779	GPM6A	2823
14780	OR9K2	441639
14781	CCDC102B	79839
14782	SULT1B1	27284
14783	COL11A1	1301
14784	FHL5	9457
14785	SLCO1B3	28234
14786	KRTAP19-7	337974
14787	OR8J1	219477
14788	PROL1	58503
14789	HBD	3045
14790	ZNF709	163051
14791	MNDA	4332
14792	POTEA	340441
14793	HORMAD1	84072
14794	NIPSNAP3A	25934
14795	BDNF-AS	497258
14796	ZNF544	27300
14797	C22ORF23	84645
14798	IQCF6	440956
14799	PNMAL1	55228
14800	TARP	445347
14801	IL2RB	3560
14802	LINC00652	29075
14803	OR6A2	8590
14804	CCL19	6363
14805	MST1L	11223
14806	IL1A	3552
14807	C10ORF53	282966
14808	ZNF783	100289678
14809	THEG	51298
14810	CIB3	117286
14811	LRRC3C	100505591
14812	OBP2B	29989
14813	SMIM17	147670
14814	OR51L1	119682
14815	OR4N3P	390539
14816	CLEC18C	283971
14817	LOC100132146	100132146
14818	CT47A6	728062
14819	CYP4Z2P	163720
14820	DPY19L2P1	554236
14821	FAM205B	389715
14822	FAM25A	643161
14823	HSFY1P1	27437
14824	LINC00087	644596
14825	LINC00314	246705
14826	LOC285629	285629
14827	LOC727924	727924
14828	MIR500A	574502
14829	OR4P4	81300
14830	OR52N5	390075
14831	OR56A5	390084
14832	OR5L1	219437
14833	PHF2P1	266695
14834	ZNF813	126017
14835	ZNF491	126069
14836	CSN1S2BP	100337616
14837	LOC389705	389705
14838	LOC646762	646762
14839	VSTM1	284415
14840	LINC00305	221241
14841	RFPL1	5988
14842	OR51G1	79324
14843	GIMAP3P	474345
14844	OR2M2	391194
14845	GABRR1	2569
14846	IL22	50616
14847	TSLP	85480
14848	OTOA	146183
14849	C7orf62	219557
14850	OR2K2	26248
14851	OR5T2	219464
14852	TMPRSS11F	389208
14853	OR4A16	81327
14854	TAS2R42	353164
14855	GZMH	2999
14856	TAS2R39	259285
14857	OR2T4	127074
14858	KRTAP13-2	337959
14859	KRT10	3858
14860	OR5B3	441608
14861	TLR8	51311
14862	GZMB	3002
14863	NME8	51314
14864	MYCT1	80177
14865	TCTEX1D1	200132
14866	C10orf90	118611
14867	LOC285423	285423
14868	TTLL8	164714
14869	CCL3	6348
14870	PLA2G4F	255189
14871	C20orf85	128602
14872	IQCF5	389124
14873	MIR149	406941
14874	ACACB	32
14875	SGK2	10110
14876	SLCO1A2	6579
14877	UNC93A	54346
14878	AGXT2	64902
14879	GSTA1	2938
14880	SLC2A2	6514
14881	C18ORF54	162681
14882	FLG2	388698
14883	ZNF322P1	387328
14884	CCDC178	374864
14885	RGS5	8490
14886	NPHP1	4867
14887	PIK3C2G	5288
14888	ZPLD1	131368
14889	BANK1	55024
14890	IL5	3567
14891	LYNX1	66004
14892	R3HDM2	22864
14893	CPA1	1357
14894	MIER2	54531
14895	LURAP1	541468
14896	SLC4A5	57835
14897	AHNAK2	113146
14898	SLC22A16	85413
14899	TBC1D32	221322
14900	ANXA10	11199
14901	OR1M1	125963
14902	PRSS54	221191
14903	CCDC129	223075
14904	TRIM60	166655
14905	CLEC1B	51266
14906	TAS2R7	50837
14907	PGLYRP3	114771
14908	SPAM1	6677
14909	CLNK	116449
14910	MSGN1	343930
14911	HECW1	23072
14912	FHAD1	114827
14913	MBL2	4153
14914	NEO1	4756
14915	IFI27L2	83982
14916	UBE2U	148581
14917	METTL21C	196541
14918	PAMR1	25891
14919	DNER	92737
14920	SPG20	23111
14921	RXFP2	122042
14922	ACTA2	59
14923	FAS	355
14924	IL13RA1	3597
14925	NOS2	4843
14926	APOD	347
14927	IDO1	3620
14928	CXCL11	6373
14929	DIO2	1734
14930	TFEC	22797
14931	IL1B	3553
14932	VCAM1	7412
14933	ART1	417
14934	CCL28	56477
14935	ENG	2022
14936	ROBO4	54538
14937	C1R	715
14938	PPM1F	9647
14939	P2RX6	9127
14940	LAMP3	27074
14941	CHMP4C	92421
14942	SLC13A4	26266
14943	DNASE1	1773
14944	RD3	343035
14945	ESM1	11082
14946	PAQR8	85315
14947	TDRP	157695
14948	ZDBF2	57683
14949	CSF2RA	1438
14950	SHOX	6473
14951	MYOM2	9172
14952	TFF3	7033
14953	FOLR4	390243
14954	NMUR1	10316
14955	GNB4	59345
14956	GPR65	8477
14957	PLAC8	51316
14958	IL12RB1	3594
14959	APH1B	83464
14960	WIPI1	55062
14961	PLA2G12A	81579
14962	IMMP1L	196294
14963	KLHDC9	126823
14964	DNASE1L1	1774
14965	TAZ	6901
14966	GYLTL1B	120071
14967	PEX16	9409
14968	A3GALT2	127550
14969	MIR15A	406948
14970	C10orf53	282966
14971	CRNN	49860
14972	DRC1	92749
14973	MIR302B	442894
14974	SNORD65	692106
14975	C19orf81	342918
14976	RBMX2	51634
14977	CXorf38	159013
14978	SH2D1A	4068
14979	NELFCD	51497
14980	C15orf27	123591
14981	C15orf59	388135
14982	FBXL21	26223
14983	FGL2	10875
14984	DZIP1L	199221
14985	OTX2-AS1	100309464
14986	PYGO1	26108
14987	C3orf33	285315
14988	HUNK	30811
14989	MAD2L2	10459
14990	USB1	79650
14991	NKAPL	222698
14992	STPG2	285555
14993	SPATA7	55812
14994	C8orf76	84933
14995	CDKL2	8999
14996	EIF1AY	9086
14997	MOS	4342
14998	TMEM42	131616
14999	C16orf93	90835
15000	SLC4A9	83697
15001	CSPG5	10675
15002	ZIC3	7547
15003	FAM3D	131177
15004	GCM2	9247
15005	COX7B	1349
15006	RPL36A	6173
15007	ERCC6L	54821
15008	NME5	8382
15009	ATXN7L3	56970
15010	C9orf116	138162
15011	GPT	2875
15012	ZSCAN30	100101467
15013	FLJ45832	400841
15014	OR51A7	119687
15015	XAGE2	9502
15016	MANSC4	100287284
15017	GPR75	10936
15018	KRTAP19-6	337973
15019	HHLA3	11147
15020	B3GNT4	79369
15021	PANX3	116337
15022	ZYG11A	440590
15023	FAM229B	619208
15024	GPR155	151556
15025	C12orf23	90488
15026	DNAJB5	25822
15027	P2RX2	22953
15028	TPGS2	25941
15029	TULP2	7288
15030	DFFA	1676
15031	SYT3	84258
15032	GATAD2B	57459
15033	HMBOX1	79618
15034	PRAF2	11230
15035	SUPT7L	9913
15036	AMPD2	271
15037	EXOC3	11336
15038	C5orf63	401207
15039	PPP1CA	5499
15040	ZCCHC6	79670
15041	TNFRSF13B	23495
15042	C16orf52	730094
15043	14-Sep	346288
15044	2-Mar	51257
15045	MYLK3	91807
15046	WDR73	84942
15047	C2orf40	84417
15048	MST1R	4486
15049	WBP1	23559
15050	C11orf71	54494
15051	FUCA2	2519
15052	MIR365B	100126356
15053	HSPB9	94086
15054	MIR33A	407039
15055	MYO1H	283446
15056	HRC	3270
15057	MARS2	92935
15058	SLC8B1	80024
15059	TMEM176A	55365
15060	TMEM176B	28959
15061	AADACL3	126767
15062	C7orf72	100130988
15063	UBAP1L	390595
15064	LCN8	138307
15065	IQCJ-SCHIP1	100505385
15066	INSL5	10022
15067	ADGB	79747
15068	C17orf58	284018
15069	EFCAB5	374786
15070	ZRSR2	8233
15071	PLA2G7	7941
15072	TRIM54	57159
15073	UPF3B	65109
15074	ANKDD1B	728780
15075	MAP2K4	6416
15076	C10orf11	83938
15077	C9orf3	84909
15078	FABP12	646486
15079	IFT43	112752
15080	IQUB	154865
15081	BARD1	580
15082	C11orf91	100131378
15083	C2orf73	129852
15084	DDX4	54514
15085	NLRP9	338321
15086	PTPLA	9200
15087	TCFL5	10732
15088	PAIP1	10605
15089	PI4K2B	55300
15090	FXYD3	5349
15091	SYT17	51760
15092	ACAT2	39
15093	SLC10A1	6554
15094	HSD17B13	345275
15095	UGT3A2	167127
15096	MRAP	56246
15097	SLC23A1	9963
15098	VNN3	55350
15099	WDR62	284403
15100	GRIN3B	116444
15101	SDR42E1	93517
15102	SERPINC1	462
15103	SMPDL3B	27293
15104	CXCR1	3577
15105	KCNE2	9992
15106	IDS	3423
15107	SYNPO2	171024
15108	DTX4	23220
15109	HP	3240
15110	ORM2	5005
15111	PEX11G	92960
15112	S100A1	6271
15113	C10orf62	414157
15114	C17orf107	100130311
15115	C20orf173	140873
15116	DCAF15	90379
15117	CLCNKA	1187
15118	OR10H3	26532
15119	MIR499A	574501
15120	MIR543	100126335
15121	URAD	646625
15122	C11orf57	55216
15123	C4orf47	441054
15124	SSMEM1	136263
15125	C15orf48	84419
15126	C7orf31	136895
15127	ZNF316	100131017
15128	C16orf86	388284
15129	C2orf54	79919
15130	C19orf44	84167
15131	CCDC180	100499483
15132	RTP2	344892
15133	PHKG1	5260
15134	EDEM2	55741
15135	FAM161B	145483
15136	FKBP15	23307
15137	SNHG11	128439
15138	ITIH3	3699
15139	ZFP14	57677
15140	SNORD87	641648
15141	TSPO	706
15142	ARL1	400
15143	PSMD4	5710
15144	ASIP	434
15145	RAB3GAP1	22930
15146	NEU1	4758
15147	NFKBIB	4793
15148	TAF4B	6875
15149	TRAF2	7186
15150	ATRAID	51374
15151	SLC5A6	8884
15152	C11orf84	144097
15153	WIZ	58525
15154	GDI1	2664
15155	TLCD2	727910
15156	C9orf142	286257
15157	PTRH1	138428
15158	CHKB-CPT1B	386593
15159	RNU1-2	26870
15160	TRS-TGA4-1	23540
15161	MYH1	4619
15162	OR13A1	79290
15163	PRAMEF8	391002
15164	TCP10	6953
15165	ARL16	339231
15166	PRUNE	58497
15167	CHAF1B	8208
15168	PUSL1	126789
15169	ASL	435
15170	FAM126B	285172
15171	SCP2	6342
15172	ZAN	7455
15173	C1orf228	339541
15174	EPHX1	2052
15175	GSTM2	2946
15176	C1orf168	199920
15177	MIR107	406901
15178	TRNAH-GUG	100126508
15179	C8A	731
15180	ABCB11	8647
15181	SPATA9	83890
15182	TAF1	6872
15183	AREL1	9870
15184	CYSLTR2	57105
15185	AGMAT	79814
15186	SLC28A2	9153
15187	TMPRSS6	164656
15188	HDAC8	55869
15189	ANXA13	312
15190	PKHD1L1	93035
15191	CASQ1	844
15192	WISP1	8840
